Id,Name,Category__c,DataType,Criticality__c,InspectionQuestiontype__c,PHOCSParentId__c,PHOCSParentId__r.Name,RecordType.DeveloperName,CreatedBy.Name,$$Name$Category__c,PHOCSParentId__r.$$Name$Category__c
0eubZ0000000V2jQAE,Non-satisfactory antibiotics/inhibitors results.,Raw milk receiving,Boolean,Critical,,0eubZ0000000UwtQAE,"Shipments of raw milk received by the plant are adequately tested, including for solids and non-fat solids, phosphatase, added water, acidity (pH), bacteria, and antibiotics/inhibitors.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Non-satisfactory antibiotics/inhibitors results.;Raw milk receiving,"Shipments of raw milk received by the plant are adequately tested, including for solids and non-fat solids, phosphatase, added water, acidity (pH), bacteria, and antibiotics/inhibitors.;Raw milk receiving"
0eubZ0000000V2gQAE,Non-satisfactory phosphatase results.,Raw milk receiving,Boolean,Non-critical,,0eubZ0000000UwtQAE,"Shipments of raw milk received by the plant are adequately tested, including for solids and non-fat solids, phosphatase, added water, acidity (pH), bacteria, and antibiotics/inhibitors.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Non-satisfactory phosphatase results.;Raw milk receiving,"Shipments of raw milk received by the plant are adequately tested, including for solids and non-fat solids, phosphatase, added water, acidity (pH), bacteria, and antibiotics/inhibitors.;Raw milk receiving"
0eubZ0000000V2fQAE,Non-satisfactory solids and non-fat solids results.,Raw milk receiving,Boolean,Non-critical,,0eubZ0000000UwtQAE,"Shipments of raw milk received by the plant are adequately tested, including for solids and non-fat solids, phosphatase, added water, acidity (pH), bacteria, and antibiotics/inhibitors.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Non-satisfactory solids and non-fat solids results.;Raw milk receiving,"Shipments of raw milk received by the plant are adequately tested, including for solids and non-fat solids, phosphatase, added water, acidity (pH), bacteria, and antibiotics/inhibitors.;Raw milk receiving"
0eubZ0000000V2hQAE,Non-satisfactory added water results.,Raw milk receiving,Boolean,Non-critical,,0eubZ0000000UwtQAE,"Shipments of raw milk received by the plant are adequately tested, including for solids and non-fat solids, phosphatase, added water, acidity (pH), bacteria, and antibiotics/inhibitors.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Non-satisfactory added water results.;Raw milk receiving,"Shipments of raw milk received by the plant are adequately tested, including for solids and non-fat solids, phosphatase, added water, acidity (pH), bacteria, and antibiotics/inhibitors.;Raw milk receiving"
0eubZ0000000V2rQAE,Thermometers not adequately submerged.,Pasteurization - Vat/holder,Boolean,Critical,,0eubZ0000000UwuQAE,All products are pasteurized.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Thermometers not adequately submerged.;Pasteurization - Vat/holder,All products are pasteurized.;Pasteurization - Vat/holder
0eubZ0000000V2lQAE,Temperature too low.,Pasteurization - Vat/holder,Boolean,Critical,,0eubZ0000000UwuQAE,All products are pasteurized.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature too low.;Pasteurization - Vat/holder,All products are pasteurized.;Pasteurization - Vat/holder
0eubZ0000000V2mQAE,Processing time too short.,Pasteurization - Vat/holder,Boolean,Critical,,0eubZ0000000UwuQAE,All products are pasteurized.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Processing time too short.;Pasteurization - Vat/holder,All products are pasteurized.;Pasteurization - Vat/holder
0eubZ0000000V2nQAE,Airspace temperature too low.,Pasteurization - Vat/holder,Boolean,Critical,,0eubZ0000000UwuQAE,All products are pasteurized.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Airspace temperature too low.;Pasteurization - Vat/holder,All products are pasteurized.;Pasteurization - Vat/holder
0eubZ0000000V2oQAE,Cooling rate too slow.,Pasteurization - Vat/holder,Boolean,Critical,,0eubZ0000000UwuQAE,All products are pasteurized.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Cooling rate too slow.;Pasteurization - Vat/holder,All products are pasteurized.;Pasteurization - Vat/holder
0eubZ0000000V2pQAE,Unapproved additions being added during processing.,Pasteurization - Vat/holder,Boolean,Critical,,0eubZ0000000UwuQAE,All products are pasteurized.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Unapproved additions being added during processing.;Pasteurization - Vat/holder,All products are pasteurized.;Pasteurization - Vat/holder
0eubZ0000000V2qQAE,Inlet(s) or outlet(s) in incorrect position.,Pasteurization - Vat/holder,Boolean,Critical,,0eubZ0000000UwuQAE,All products are pasteurized.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Inlet(s) or outlet(s) in incorrect position.;Pasteurization - Vat/holder,All products are pasteurized.;Pasteurization - Vat/holder
0eubZ0000000V2sQAE,Inadequate agitation or foam formation.,Pasteurization - Vat/holder,Boolean,Critical,,0eubZ0000000UwuQAE,All products are pasteurized.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Inadequate agitation or foam formation.;Pasteurization - Vat/holder,All products are pasteurized.;Pasteurization - Vat/holder
0eubZ0000000V2tQAE,Overfilling causing foam to adhere to the lid.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwuQAE,All products are pasteurized.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Overfilling causing foam to adhere to the lid.;Pasteurization - Vat/holder,All products are pasteurized.;Pasteurization - Vat/holder
0eubZ0000000V2xQAE,Product indicating thermometer - time accuracy.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwvQAE,Pasteurization records are complete and recording chart is functioning correctly.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Product indicating thermometer - time accuracy.;Pasteurization - Vat/holder,Pasteurization records are complete and recording chart is functioning correctly.;Pasteurization - Vat/holder
0eubZ0000000V30QAE,Recording thermometer - time accuracy.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwvQAE,Pasteurization records are complete and recording chart is functioning correctly.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Recording thermometer - time accuracy.;Pasteurization - Vat/holder,Pasteurization records are complete and recording chart is functioning correctly.;Pasteurization - Vat/holder
0eubZ0000000V2zQAE,Recording Chart- time accuracy.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwvQAE,Pasteurization records are complete and recording chart is functioning correctly.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Recording Chart- time accuracy.;Pasteurization - Vat/holder,Pasteurization records are complete and recording chart is functioning correctly.;Pasteurization - Vat/holder
0eubZ0000000V2yQAE,Recording thermometers inaccurate.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwvQAE,Pasteurization records are complete and recording chart is functioning correctly.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Recording thermometers inaccurate.;Pasteurization - Vat/holder,Pasteurization records are complete and recording chart is functioning correctly.;Pasteurization - Vat/holder
0eubZ0000000V2uQAE,Airspace indicating thermometer - time accuracy.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwvQAE,Pasteurization records are complete and recording chart is functioning correctly.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Airspace indicating thermometer - time accuracy.;Pasteurization - Vat/holder,Pasteurization records are complete and recording chart is functioning correctly.;Pasteurization - Vat/holder
0eubZ0000000V2vQAE,Incomplete records.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwvQAE,Pasteurization records are complete and recording chart is functioning correctly.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Incomplete records.;Pasteurization - Vat/holder,Pasteurization records are complete and recording chart is functioning correctly.;Pasteurization - Vat/holder
0eubZ0000000V2wQAE,Indicating thermometer inaccurate.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwvQAE,Pasteurization records are complete and recording chart is functioning correctly.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Indicating thermometer inaccurate.;Pasteurization - Vat/holder,Pasteurization records are complete and recording chart is functioning correctly.;Pasteurization - Vat/holder
0eubZ0000000V38QAE,Recording chart not meeting requirements.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Recording chart not meeting requirements.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
0eubZ0000000V31QAE,Poor or unsanitary welds.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Poor or unsanitary welds.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
0eubZ0000000V32QAE,Inlet or outlet not meeting requirements.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Inlet or outlet not meeting requirements.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
0eubZ0000000V33QAE,Valve(s) not operating correctly.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Valve(s) not operating correctly.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
0eubZ0000000V34QAE,Covers not meeting requirements.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Covers not meeting requirements.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
0eubZ0000000V35QAE,Airspace heater temperature insufficient.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Airspace heater temperature insufficient.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
0eubZ0000000V36QAE,Airspace thermometer not meeting requirements.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Airspace thermometer not meeting requirements.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
0eubZ0000000V37QAE,Indicating thermometer not meeting requirements.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Indicating thermometer not meeting requirements.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
0eubZ0000000V39QAE,Tank not meeting requirements.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Tank not meeting requirements.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
0eubZ0000000V3AQAU,Agitator not meeting requirements.,Pasteurization - Vat/holder,Boolean,Non-critical,,0eubZ0000000UwwQAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Agitator not meeting requirements.;Pasteurization - Vat/holder,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - Vat/holder"
